policy,seed,rounds,S,k,top_gap_lambda,transition_dominance,context_noise_level,transition_variant,trust_scale_mult,gate_scale_mult,gate_mode,beta_gate_concentration,trust_floor,trust_cap,support_mask_enabled,avg_reward,cum_reward,oracle_cum_reward,reward_pct_oracle,cum_regret,top1_agreement,top2_agreement,transition_l1_error,off_support_leakage,runtime_seconds,policy_label,experiment_id
tw,20262069,100,20,2,0.0,0.45,0.1,gated_offline,1.0,1.0,deterministic,20.0,0.1,0.95,False,3140.334193785891,314033.4193785891,971688.7111648888,32.31831509106622,657655.2917862998,0.23,0.5,0.1703427180726743,0.022018712845648793,0.583937290999998,tw_gated_offline,context_noise_refinement
tm_tw,20262389,100,20,2,0.0,0.45,0.1,gated_offline,1.0,1.0,deterministic,20.0,0.1,0.95,False,7137.016385965357,713701.6385965357,1023357.6893635,69.74117124584643,309656.0507669643,0.51,0.69,0.17204403431882612,0.02188412404559867,0.5990534590000038,tm_tw_gated_offline,context_noise_refinement
tm_tw_refined,20263217,100,20,2,0.0,0.45,0.1,gated_offline,1.0,1.0,deterministic,20.0,0.1,0.95,False,8281.512025952037,828151.2025952036,942754.1770916918,87.84381153844075,114602.97449648811,0.47,0.76,0.1747752744306599,0.022261741402911307,0.5905080419999962,tm_tw_refined_gated_offline,context_noise_refinement
tw,20263025,100,20,2,0.0,0.45,0.1,gated_offline_low_rank,1.0,1.0,deterministic,20.0,0.1,0.95,False,3589.2179698809514,358921.79698809516,817202.6847648277,43.92078044767862,458280.88777673256,0.23,0.52,0.16853584428971993,0.021565061331849385,0.7110668330000038,tw_gated_offline_low_rank,context_noise_refinement
tm_tw,20263345,100,20,2,0.0,0.45,0.1,gated_offline_low_rank,1.0,1.0,deterministic,20.0,0.1,0.95,False,6366.347108607421,636634.7108607421,1030591.9687230176,61.77369222560324,393957.25786227547,0.34,0.65,0.180120183929601,0.022729865010544054,0.7308807500000114,tm_tw_gated_offline_low_rank,context_noise_refinement
tm_tw_refined,20264173,100,20,2,0.0,0.45,0.1,gated_offline_low_rank,1.0,1.0,deterministic,20.0,0.1,0.95,False,7497.766304245837,749776.6304245837,946058.2802547957,79.25268940330518,196281.649830212,0.47,0.77,0.17102721495877918,0.02181693752823432,0.7238380000000006,tm_tw_refined_gated_offline_low_rank,context_noise_refinement
tw,20262349,100,20,2,0.0,0.45,0.1,support_offline,1.0,1.0,deterministic,20.0,0.1,0.95,True,6151.361050746466,615136.1050746466,1033545.6114047508,59.51707387529613,418409.5063301042,0.41,0.66,0.1011856170819444,0.0037667902898183537,0.5818106660000097,tw_support_offline,context_noise_refinement
tm_tw,20262669,100,20,2,0.0,0.45,0.1,support_offline,1.0,1.0,deterministic,20.0,0.1,0.95,True,6140.185857597675,614018.5857597674,1086320.7969015935,56.522768183309445,472302.211141826,0.32,0.57,0.09285685681634226,0.003339869559254121,0.5907721250000009,tm_tw_support_offline,context_noise_refinement
tm_tw_refined,20263497,100,20,2,0.0,0.45,0.1,support_offline,1.0,1.0,deterministic,20.0,0.1,0.95,True,8108.651934214426,810865.1934214425,1044326.6026865392,77.64478960274351,233461.40926509665,0.49,0.74,0.0882555326151533,0.003921027324296787,0.591372750000005,tm_tw_refined_support_offline,context_noise_refinement
oracle,20261641,100,20,2,0.0,0.45,0.1,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,9196.737275062718,919673.7275062718,1005642.5282406947,91.45135589235474,85968.80073442287,0.92,0.99,0.24352596609942362,0.030270188125394972,0.021945125000002008,oracle,context_noise_refinement
state_thompson,20262539,100,20,2,0.0,0.45,0.1,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,7230.063525001476,723006.3525001475,999443.6323966532,72.3408833739215,276437.27989650564,0.49,0.65,0.24450124190986613,0.030007696179236834,0.023965416999999434,state_thompson,context_noise_refinement
global_ucb_tw,20262375,100,20,2,0.0,0.45,0.1,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,4490.467805707249,449046.78057072486,1039397.6365777254,43.202597809365464,590350.8560070005,0.31,0.56,0.24742690250123223,0.029385298367823328,0.588649208999982,global_ucb_tw_dense,context_noise_refinement
local_ucb_tw,20262273,100,20,2,0.0,0.45,0.1,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,7654.459428947746,765445.9428947746,1054007.2186775515,72.62245735424557,288561.2757827769,0.51,0.66,0.25163992483948705,0.030197273838857293,0.5922062079999932,local_ucb_tw_dense,context_noise_refinement
exp4,20261396,100,20,2,0.0,0.45,0.1,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,6392.1688827747685,639216.8882774769,807680.7136203003,79.14227460159212,168463.8253428234,0.51,0.75,0.2740682320496276,0.035074199298878325,0.5979095000000143,exp4_dense,context_noise_refinement
tw,20261246,100,20,2,0.0,0.45,0.1,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,5930.795169154499,593079.5169154499,999405.4626023439,59.34323346313666,406325.945686894,0.46,0.67,0.24147714436051884,0.029490675555226196,0.5841361250000148,tw_dense,context_noise_refinement
tm_tw,20261566,100,20,2,0.0,0.45,0.1,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,4571.721085097959,457172.1085097959,848948.2352034367,53.851588300933564,391776.1266936408,0.34,0.58,0.25200321754207516,0.029523475019195417,0.5919098749999989,tm_tw_dense,context_noise_refinement
tm_tw_refined,20262394,100,20,2,0.0,0.45,0.1,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,7061.631462139717,706163.1462139717,922822.579729442,76.52209229871774,216659.43351547036,0.59,0.82,0.26150941787532805,0.032237344918514675,0.5930540409999878,tm_tw_refined_dense,context_noise_refinement
tw,20262070,100,20,2,0.0,0.45,0.1,gated_offline,1.0,1.0,deterministic,20.0,0.1,0.95,False,3426.6841346001606,342668.4134600161,938915.0201693974,36.49621170169293,596246.6067093813,0.23,0.57,0.16820909195368752,0.02206333298270414,0.5810902080000062,tw_gated_offline,context_noise_refinement
tm_tw,20262390,100,20,2,0.0,0.45,0.1,gated_offline,1.0,1.0,deterministic,20.0,0.1,0.95,False,6390.140107756385,639014.0107756385,944133.6927119655,67.68257670585936,305119.681936327,0.52,0.75,0.17476250777631705,0.021714567391737355,0.5910334590000161,tm_tw_gated_offline,context_noise_refinement
tm_tw_refined,20263218,100,20,2,0.0,0.45,0.1,gated_offline,1.0,1.0,deterministic,20.0,0.1,0.95,False,9315.207062076764,931520.7062076764,986062.7781922999,94.46870187265229,54542.07198462344,0.7,0.82,0.171706228157507,0.022920761977997608,0.5889995830000032,tm_tw_refined_gated_offline,context_noise_refinement
tw,20263026,100,20,2,0.0,0.45,0.1,gated_offline_low_rank,1.0,1.0,deterministic,20.0,0.1,0.95,False,6368.5987877341695,636859.878773417,893149.1508046295,71.30498620523525,256289.27203121257,0.51,0.64,0.17255744183281851,0.02160462590211756,0.7094924579999997,tw_gated_offline_low_rank,context_noise_refinement
tm_tw,20263346,100,20,2,0.0,0.45,0.1,gated_offline_low_rank,1.0,1.0,deterministic,20.0,0.1,0.95,False,8176.109946540503,817610.9946540503,1013899.1258417167,80.64027020195799,196288.13118766632,0.59,0.81,0.1837578526349957,0.02349317472558724,0.7215701249999995,tm_tw_gated_offline_low_rank,context_noise_refinement
tm_tw_refined,20264174,100,20,2,0.0,0.45,0.1,gated_offline_low_rank,1.0,1.0,deterministic,20.0,0.1,0.95,False,8478.729655283989,847872.9655283989,1007923.0005505127,84.12080734989708,160050.03502211382,0.66,0.91,0.17588924627616118,0.02247584839776704,0.721214625000016,tm_tw_refined_gated_offline_low_rank,context_noise_refinement
tw,20262350,100,20,2,0.0,0.45,0.1,support_offline,1.0,1.0,deterministic,20.0,0.1,0.95,True,5411.510904558731,541151.0904558732,913518.8412388271,59.238087494945994,372367.7507829539,0.39,0.69,0.09448975471214408,0.0031131054195509427,0.5779938750000042,tw_support_offline,context_noise_refinement
tm_tw,20262670,100,20,2,0.0,0.45,0.1,support_offline,1.0,1.0,deterministic,20.0,0.1,0.95,True,6110.308921704505,611030.8921704505,958428.5737574316,63.753409372485606,347397.68158698105,0.49,0.71,0.08582272287510696,0.0035889224338710693,0.5884252500000002,tm_tw_support_offline,context_noise_refinement
tm_tw_refined,20263498,100,20,2,0.0,0.45,0.1,support_offline,1.0,1.0,deterministic,20.0,0.1,0.95,True,7171.339283581291,717133.9283581291,870828.8460763183,82.35073190206201,153694.9177181892,0.65,0.81,0.08279397859501139,0.004180250438492918,0.590549999999979,tm_tw_refined_support_offline,context_noise_refinement
oracle,20261642,100,20,2,0.0,0.45,0.1,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,15724.414340035832,1572441.4340035832,1604419.382568521,98.00688343008271,31977.948564937804,0.88,0.95,0.2461613940813712,0.03134539093811562,0.022128374999994094,oracle,context_noise_refinement
state_thompson,20262540,100,20,2,0.0,0.45,0.1,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,7202.200227134858,720220.0227134859,1165453.5371118512,61.797403309469274,445233.5143983653,0.32,0.48,0.24714864657004101,0.03045154674933562,0.024274249999990616,state_thompson,context_noise_refinement
global_ucb_tw,20262376,100,20,2,0.0,0.45,0.1,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,10174.048810541452,1017404.8810541452,1383833.1422294655,73.52077718091249,366428.26117532037,0.41,0.6,0.2513837399827865,0.02994214127131388,0.5933876670000018,global_ucb_tw_dense,context_noise_refinement
local_ucb_tw,20262274,100,20,2,0.0,0.45,0.1,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,2946.4484120000484,294644.84120000486,826173.3889660615,35.66380194946083,531528.5477660566,0.19,0.47,0.23908185781724248,0.02849374424909375,0.5909705419999796,local_ucb_tw_dense,context_noise_refinement
exp4,20261397,100,20,2,0.0,0.45,0.1,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,13056.344138138193,1305634.4138138192,1523813.5698862418,85.6820309003607,218179.15607242263,0.6,0.79,0.25419686699423655,0.03155306787047158,0.5975241249999783,exp4_dense,context_noise_refinement
tw,20261247,100,20,2,0.0,0.45,0.1,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,9125.132832475363,912513.2832475363,1300542.4640122994,70.16405142453745,388029.18076476315,0.46,0.65,0.2561708507229615,0.031131691893460794,0.5820046659999889,tw_dense,context_noise_refinement
tm_tw,20261567,100,20,2,0.0,0.45,0.1,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,6960.608797872821,696060.8797872821,1072150.2397280294,64.92195347210394,376089.35994074726,0.39,0.57,0.25226508780521223,0.03034228269748954,0.5911942499999725,tm_tw_dense,context_noise_refinement
tm_tw_refined,20262395,100,20,2,0.0,0.45,0.1,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,11929.397093468853,1192939.7093468853,1363442.6445937762,87.49467490085067,170502.93524689088,0.54,0.7,0.24776324043337367,0.03158281974009507,0.5904674999999884,tm_tw_refined_dense,context_noise_refinement
tw,20262071,100,20,2,0.0,0.45,0.1,gated_offline,1.0,1.0,deterministic,20.0,0.1,0.95,False,8637.754353520973,863775.4353520973,1340361.715159998,64.44345773103412,476586.2798079008,0.5,0.67,0.17417366628152287,0.021571029570063467,0.5787833339999793,tw_gated_offline,context_noise_refinement
tm_tw,20262391,100,20,2,0.0,0.45,0.1,gated_offline,1.0,1.0,deterministic,20.0,0.1,0.95,False,11641.367938594634,1164136.7938594634,1468031.4837376752,79.29917081175385,303894.6898782118,0.56,0.71,0.17396146076432978,0.021988920352951326,0.5902652080000053,tm_tw_gated_offline,context_noise_refinement
tm_tw_refined,20263219,100,20,2,0.0,0.45,0.1,gated_offline,1.0,1.0,deterministic,20.0,0.1,0.95,False,11206.794895895157,1120679.4895895156,1386711.0543818476,80.8156454834839,266031.564792332,0.47,0.71,0.17376436209955853,0.022056296485077644,0.5901115409999989,tm_tw_refined_gated_offline,context_noise_refinement
tw,20263027,100,20,2,0.0,0.45,0.1,gated_offline_low_rank,1.0,1.0,deterministic,20.0,0.1,0.95,False,4791.855437802354,479185.54378023534,1213272.754678007,39.495285947256555,734087.2108977716,0.22,0.41,0.1728971751249166,0.021861038067434044,0.7130382080000004,tw_gated_offline_low_rank,context_noise_refinement
tm_tw,20263347,100,20,2,0.0,0.45,0.1,gated_offline_low_rank,1.0,1.0,deterministic,20.0,0.1,0.95,False,1737.0120073376572,173701.20073376573,1107363.644411736,15.686012594899745,933662.4436779702,0.05,0.41,0.17028953255925883,0.02127132384741524,0.7226444589999801,tm_tw_gated_offline_low_rank,context_noise_refinement
tm_tw_refined,20264175,100,20,2,0.0,0.45,0.1,gated_offline_low_rank,1.0,1.0,deterministic,20.0,0.1,0.95,False,7477.474759581583,747747.4759581584,953942.442332956,78.38496776906912,206194.96637479763,0.45,0.69,0.17541644917363616,0.022612062540970652,0.7247956669999951,tm_tw_refined_gated_offline_low_rank,context_noise_refinement
tw,20262351,100,20,2,0.0,0.45,0.1,support_offline,1.0,1.0,deterministic,20.0,0.1,0.95,True,14373.350880171389,1437335.088017139,1585245.81781038,90.66953981953772,147910.72979324101,0.68,0.83,0.088712642799801,0.003328829438812644,0.5784301249999828,tw_support_offline,context_noise_refinement
tm_tw,20262671,100,20,2,0.0,0.45,0.1,support_offline,1.0,1.0,deterministic,20.0,0.1,0.95,True,7475.11217603333,747511.217603333,1142801.4764919097,65.41041755546112,395290.25888857676,0.5,0.72,0.09527730762316108,0.004160634966561561,0.5859572919999891,tm_tw_support_offline,context_noise_refinement
tm_tw_refined,20263499,100,20,2,0.0,0.45,0.1,support_offline,1.0,1.0,deterministic,20.0,0.1,0.95,True,8975.580327687172,897558.0327687173,1165625.191894489,77.00228504069283,268067.15912577184,0.4,0.65,0.0970661408448619,0.004796857650227367,0.5937024170000029,tm_tw_refined_support_offline,context_noise_refinement
oracle,20261640,100,20,2,0.0,0.45,0.2,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,9855.511444788344,985551.1444788344,1084327.5458184134,90.8905384059919,98776.40133957902,0.81,0.93,0.26349131200306564,0.03425767662358247,0.02219733399999768,oracle,context_noise_refinement
state_thompson,20262538,100,20,2,0.0,0.45,0.2,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,4696.033692215614,469603.3692215614,943528.8256094749,49.770961572712935,473925.4563879135,0.3,0.55,0.26907724578929787,0.034437470280551594,0.02430845800000725,state_thompson,context_noise_refinement
global_ucb_tw,20262374,100,20,2,0.0,0.45,0.2,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,5458.219004903782,545821.9004903781,969669.5010848067,56.289478000467795,423847.6005944286,0.28,0.57,0.2707714753279,0.03519871220869794,0.5921861249999836,global_ucb_tw_dense,context_noise_refinement
local_ucb_tw,20262272,100,20,2,0.0,0.45,0.2,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,7357.81778506456,735781.778506456,1046182.5283884843,70.33015353829676,310400.7498820283,0.48,0.7,0.272208095730971,0.03464317672341923,0.5934913330000029,local_ucb_tw_dense,context_noise_refinement
exp4,20261395,100,20,2,0.0,0.45,0.2,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,6040.565515074301,604056.5515074302,975725.5248162507,61.90845029099618,371668.9733088205,0.42,0.63,0.2741740037451735,0.035307802911939856,0.5967087920000154,exp4_dense,context_noise_refinement
tw,20261245,100,20,2,0.0,0.45,0.2,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,4481.236007353435,448123.60073534347,915942.876553297,48.924841516496905,467819.2758179536,0.28,0.52,0.2800920518376754,0.036029831200658585,0.5815712079999855,tw_dense,context_noise_refinement
tm_tw,20261565,100,20,2,0.0,0.45,0.2,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,6165.43199652005,616543.199652005,954887.5331083824,64.56710117944598,338344.3334563774,0.4,0.67,0.25847278154759373,0.03249660657934552,0.5918143749999842,tm_tw_dense,context_noise_refinement
tm_tw_refined,20262393,100,20,2,0.0,0.45,0.2,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,7588.242312163419,758824.231216342,981029.8161081393,77.34976233716188,222205.5848917974,0.44,0.64,0.27457856363889155,0.035614508213295655,0.593962624999989,tm_tw_refined_dense,context_noise_refinement
tw,20262069,100,20,2,0.0,0.45,0.2,gated_offline,1.0,1.0,deterministic,20.0,0.1,0.95,False,3867.501606763805,386750.1606763805,978288.4621191047,39.5333458025895,591538.3014427242,0.2,0.51,0.19474093818056532,0.025459626299869576,0.5814259579999828,tw_gated_offline,context_noise_refinement
tm_tw,20262389,100,20,2,0.0,0.45,0.2,gated_offline,1.0,1.0,deterministic,20.0,0.1,0.95,False,6593.952067217162,659395.2067217162,981568.1775092232,67.17772864183144,322172.970787507,0.45,0.72,0.19341533234855784,0.02542953457232809,0.5894601250000164,tm_tw_gated_offline,context_noise_refinement
tm_tw_refined,20263217,100,20,2,0.0,0.45,0.2,gated_offline,1.0,1.0,deterministic,20.0,0.1,0.95,False,7131.270882345907,713127.0882345907,951467.740568423,74.95021195448587,238340.65233383223,0.44,0.74,0.18755819744169908,0.025254667303830216,0.592815542000011,tm_tw_refined_gated_offline,context_noise_refinement
tw,20263025,100,20,2,0.0,0.45,0.2,gated_offline_low_rank,1.0,1.0,deterministic,20.0,0.1,0.95,False,6568.64558977798,656864.558977798,1083101.0620393744,60.64665449971822,426236.5030615764,0.39,0.61,0.18700888325245724,0.024920997443537818,0.7128625410000211,tw_gated_offline_low_rank,context_noise_refinement
tm_tw,20263345,100,20,2,0.0,0.45,0.2,gated_offline_low_rank,1.0,1.0,deterministic,20.0,0.1,0.95,False,8043.225240116769,804322.5240116769,1145052.9647321773,70.24325937619875,340730.4407205004,0.51,0.73,0.1864988384971625,0.02429421875325347,0.7201320420000172,tm_tw_gated_offline_low_rank,context_noise_refinement
tm_tw_refined,20264173,100,20,2,0.0,0.45,0.2,gated_offline_low_rank,1.0,1.0,deterministic,20.0,0.1,0.95,False,7396.859431390955,739685.9431390956,1059674.6769346814,69.80311592221715,319988.7337955858,0.45,0.61,0.188005022541423,0.0245970591808893,0.7219131660000073,tm_tw_refined_gated_offline_low_rank,context_noise_refinement
tw,20262349,100,20,2,0.0,0.45,0.2,support_offline,1.0,1.0,deterministic,20.0,0.1,0.95,True,5965.6122663807355,596561.2266380736,1026903.3149487926,58.093222405053936,430342.088310719,0.41,0.65,0.09964858556474791,0.006326131050580338,0.5804506249999974,tw_support_offline,context_noise_refinement
tm_tw,20262669,100,20,2,0.0,0.45,0.2,support_offline,1.0,1.0,deterministic,20.0,0.1,0.95,True,6925.21806879678,692521.806879678,979332.1416156109,70.71368103340508,286810.3347359329,0.45,0.67,0.10097323045299834,0.0077036245148191995,0.5899612499999876,tm_tw_support_offline,context_noise_refinement
tm_tw_refined,20263497,100,20,2,0.0,0.45,0.2,support_offline,1.0,1.0,deterministic,20.0,0.1,0.95,True,8124.562108338226,812456.2108338226,1089667.8917208298,74.55998446928378,277211.68088700715,0.43,0.68,0.09509995786645073,0.0077553389972172685,0.5909432500000094,tm_tw_refined_support_offline,context_noise_refinement
